outcome,outcome_kind,term,estimate,std_error,p_value,ci_low,ci_high,n_obs,model_type,model_family
log_total_fixation_duration,linear,vocoid_run_cross_boundary_z,-0.010179749297957763,0.013981576323472777,0.6666666666666666,-0.03379718376400811,0.008858670394785259,62306,ridge_linear_regression,opacity_controlled
log_total_fixation_duration,linear,word_length_chars_z,0.17336542114710363,0.007318443429614934,0.0,0.1636344034145961,0.18598627350003438,62306,ridge_linear_regression,opacity_controlled
log_total_fixation_duration,linear,log_corpus_frequency_z,0.014079548231003467,0.0049361499020930686,0.16666666666666666,0.0006516131727488674,0.01688426837555701,62306,ridge_linear_regression,opacity_controlled
log_total_fixation_duration,linear,dfm_lm_word_surprisal_z,0.06337031540419873,0.007301423349705084,0.0,0.049053048578083076,0.07240659892582826,62306,ridge_linear_regression,opacity_controlled
log_total_fixation_duration,linear,dfm_lm_word_entropy_z,0.006418532503741146,0.004784046506651964,0.16666666666666666,-0.002421410763847434,0.013182368561882107,62306,ridge_linear_regression,opacity_controlled
log_total_fixation_duration,linear,sentence_length_words_z,0.0068539146899334255,0.005134601781249176,0.0,0.0010167018701785267,0.017529919999973165,62306,ridge_linear_regression,opacity_controlled
log_total_fixation_duration,linear,word_position_in_sentence_norm_z,-0.004495208650469479,0.004420818699793235,0.0,-0.014009042723730285,-0.001235297026354101,62306,ridge_linear_regression,opacity_controlled
log_total_fixation_duration,linear,speech_10440,-0.020613880604465715,0.077776844831732,0.6666666666666666,-0.1677957970467915,0.07819120288337325,62306,ridge_linear_regression,opacity_controlled
log_total_fixation_duration,linear,speech_11171,0.12150842430675517,0.09657973997200328,0.3333333333333333,-0.022137814084022996,0.29124755704000244,62306,ridge_linear_regression,opacity_controlled
log_total_fixation_duration,linear,speech_1125,0.14878491971184227,0.09341001065291546,0.16666666666666666,0.010785206403252317,0.2849571954493919,62306,ridge_linear_regression,opacity_controlled
log_total_fixation_duration,linear,speech_1165,0.12044835372994546,0.09631072235063692,0.16666666666666666,-0.005789977504059206,0.2884274560828565,62306,ridge_linear_regression,opacity_controlled
log_total_fixation_duration,linear,speech_12063,0.013041340092450749,0.09974927151013435,0.8333333333333334,-0.23189859949361688,0.07163599543384448,62306,ridge_linear_regression,opacity_controlled
log_total_fixation_duration,linear,speech_1317,0.19622123173319592,0.10749736829033597,0.0,0.027110698655178306,0.3471450281574547,62306,ridge_linear_regression,opacity_controlled
log_total_fixation_duration,linear,speech_1318,0.06007175747362491,0.07437219318417665,0.3333333333333333,-0.037198726874475306,0.19892941421591576,62306,ridge_linear_regression,opacity_controlled
log_total_fixation_duration,linear,speech_1323,0.07458316734387584,0.1311559456746844,0.5,-0.13740044391717326,0.24814226571045386,62306,ridge_linear_regression,opacity_controlled
log_total_fixation_duration,linear,speech_17526,0.06144165809901756,0.05307667485353118,0.5,-0.029597616859515764,0.12989735444969058,62306,ridge_linear_regression,opacity_controlled
log_total_fixation_duration,linear,speech_18473,0.20582824582062864,0.10302437241950074,0.0,0.05630194609999545,0.3880093991857366,62306,ridge_linear_regression,opacity_controlled
log_total_fixation_duration,linear,speech_18561,0.05885359115612351,0.10006623449191261,0.8333333333333334,-0.13450177347365996,0.19357183515576076,62306,ridge_linear_regression,opacity_controlled
log_total_fixation_duration,linear,speech_18670,0.004924803353310587,0.06607905435214105,1.0,-0.16110929107515873,0.04378331008939709,62306,ridge_linear_regression,opacity_controlled
log_total_fixation_duration,linear,speech_202150,0.35079045541777,0.18484449266936492,0.6666666666666666,0.0,0.50678208059607,62306,ridge_linear_regression,opacity_controlled
log_total_fixation_duration,linear,speech_202151,0.23996896698465775,0.12522149309706596,0.6666666666666666,0.0,0.32944239739823283,62306,ridge_linear_regression,opacity_controlled
log_total_fixation_duration,linear,speech_202152,0.13011602279481782,0.09458455275181353,0.6666666666666666,0.0,0.2371892728583373,62306,ridge_linear_regression,opacity_controlled
log_total_fixation_duration,linear,speech_202201,-0.022130972935569024,0.21869022138414554,1.0,-0.430068440136816,0.3139684032889441,62306,ridge_linear_regression,opacity_controlled
log_total_fixation_duration,linear,speech_202202,0.020965125852293265,0.308506633498218,1.0,-0.33293448574316103,0.6940376471324075,62306,ridge_linear_regression,opacity_controlled
log_total_fixation_duration,linear,speech_202203,-0.003376148010662488,0.13477447296369208,1.0,-0.3228686487103142,0.1114581617181212,62306,ridge_linear_regression,opacity_controlled
log_total_fixation_duration,linear,speech_202204,0.2341352914761052,0.126031419833971,0.5,0.0,0.3577035091435928,62306,ridge_linear_regression,opacity_controlled
log_total_fixation_duration,linear,speech_202205,0.10157932978159366,0.10934998804534053,1.0,-0.1459868934878098,0.23034976849510913,62306,ridge_linear_regression,opacity_controlled
log_total_fixation_duration,linear,speech_202206,0.21179465782333448,0.14262219749687288,0.5,0.0,0.4077967008913959,62306,ridge_linear_regression,opacity_controlled
log_total_fixation_duration,linear,speech_202207,0.013561745594110811,0.15820357091469964,0.8333333333333334,-0.24117048236740798,0.2401661953974853,62306,ridge_linear_regression,opacity_controlled
log_total_fixation_duration,linear,speech_202208,-0.0604189471340868,0.11550095828545742,1.0,-0.24360738935405626,0.07989609543388636,62306,ridge_linear_regression,opacity_controlled
log_total_fixation_duration,linear,speech_202209,0.12235457048766901,0.15695378635118007,1.0,-0.13157957701600903,0.3023589305266226,62306,ridge_linear_regression,opacity_controlled
log_total_fixation_duration,linear,speech_22811,0.0383078482846212,0.13824423380299392,0.8333333333333334,-0.1899948418351036,0.24275060512169014,62306,ridge_linear_regression,opacity_controlled
log_total_fixation_duration,linear,speech_26670,0.0077589955245267045,0.0883174405001404,0.6666666666666666,-0.19848671712212368,0.07320398833411493,62306,ridge_linear_regression,opacity_controlled
log_total_fixation_duration,linear,speech_26682,0.009928207708229693,0.09737883590560072,0.6666666666666666,-0.19657075322155662,0.11669408994522974,62306,ridge_linear_regression,opacity_controlled
log_total_fixation_duration,linear,speech_7797,0.10979566553850655,0.12414301120841081,0.3333333333333333,-0.09715673881429701,0.28362726830173896,62306,ridge_linear_regression,opacity_controlled
log_total_fixation_duration,linear,speech_7856,0.03704909798995386,0.03687984801709554,0.16666666666666666,-0.018306390268786915,0.09431177065777008,62306,ridge_linear_regression,opacity_controlled
log_total_fixation_duration,linear,speech_7905,0.09966119893756527,0.08773758049030188,0.6666666666666666,-0.07543527861228924,0.1965950900948146,62306,ridge_linear_regression,opacity_controlled
log_total_fixation_duration,linear,speech_7946,0.006487662094939679,0.07119392481051608,0.6666666666666666,-0.10373071986855781,0.11988244227765177,62306,ridge_linear_regression,opacity_controlled
fixation_count,linear,intercept,1.0894247400030146,,,,,100000,ridge_linear_regression,opacity_controlled
fixation_count,linear,prev_boundary_opacity_score_z,-0.02002113481520755,0.023826964654831015,0.3333333333333333,-0.05538221944657379,0.014226655462541092,100000,ridge_linear_regression,opacity_controlled
fixation_count,linear,vv_indicator_z,-0.001147627887256984,0.012706133565307892,1.0,-0.013121550378465298,0.021330848393582926,100000,ridge_linear_regression,opacity_controlled
fixation_count,linear,vocoid_run_cross_boundary_z,0.003496208605787413,0.01942096975999893,0.8333333333333334,-0.030019051496782193,0.027044746270326568,100000,ridge_linear_regression,opacity_controlled
fixation_count,linear,word_length_chars_z,0.5111389594100288,0.02671021301390209,0.0,0.4555319483353469,0.541051163878201,100000,ridge_linear_regression,opacity_controlled
fixation_count,linear,log_corpus_frequency_z,0.015363931796967203,0.016195507225952328,0.3333333333333333,-0.013981914622649949,0.039072224433918626,100000,ridge_linear_regression,opacity_controlled
fixation_count,linear,dfm_lm_word_surprisal_z,0.10374389124258339,0.016694822384077143,0.0,0.06872620651374467,0.1172197117247683,100000,ridge_linear_regression,opacity_controlled
fixation_count,linear,dfm_lm_word_entropy_z,0.006958419709984337,0.006990322505062594,0.6666666666666666,-0.0072523411183126225,0.014648739251711571,100000,ridge_linear_regression,opacity_controlled
fixation_count,linear,sentence_length_words_z,0.02319336270989241,0.006728043852676264,0.0,0.011026181991150458,0.03187789348309306,100000,ridge_linear_regression,opacity_controlled
fixation_count,linear,word_position_in_sentence_norm_z,-0.045703793511690315,0.00718671620044798,0.0,-0.05644195616769742,-0.034548316541705246,100000,ridge_linear_regression,opacity_controlled
fixation_count,linear,speech_10440,-0.140402052287793,0.1085286768796077,0.5,-0.23140888944702506,0.08270373796887955,100000,ridge_linear_regression,opacity_controlled
fixation_count,linear,speech_11171,-0.03117197945413004,0.1304639927067377,0.6666666666666666,-0.2903632257904674,0.13089109563996007,100000,ridge_linear_regression,opacity_controlled
fixation_count,linear,speech_1125,0.06090200374960793,0.12732179309384528,0.5,-0.11612102798533958,0.28038755349296085,100000,ridge_linear_regression,opacity_controlled
fixation_count,linear,speech_1165,0.11630481497684471,0.1670309080277782,0.6666666666666666,-0.07540147711085336,0.42961168763224766,100000,ridge_linear_regression,opacity_controlled
fixation_count,linear,speech_12063,-0.14357175452097598,0.09797936201279311,0.3333333333333333,-0.22499984468438028,0.09297080665429885,100000,ridge_linear_regression,opacity_controlled
fixation_count,linear,speech_1317,0.09795008345010231,0.13396653351415894,0.5,-0.15748907127129183,0.2841593591827027,100000,ridge_linear_regression,opacity_controlled
fixation_count,linear,speech_1318,-0.04127132670557822,0.10604962534692372,1.0,-0.17866107629128952,0.15837068457243417,100000,ridge_linear_regression,opacity_controlled
fixation_count,linear,speech_1323,0.03162290157253529,0.20431390273477495,0.6666666666666666,-0.08935742495194579,0.4895740477229133,100000,ridge_linear_regression,opacity_controlled
fixation_count,linear,speech_17526,-0.07341290533912415,0.10910401768596845,0.8333333333333334,-0.2151690126822778,0.132970590031547,100000,ridge_linear_regression,opacity_controlled
fixation_count,linear,speech_18473,0.15476713580206905,0.17788523391612293,0.5,-0.1344594840108527,0.44193264621566597,100000,ridge_linear_regression,opacity_controlled
fixation_count,linear,speech_18561,-0.061380495373138826,0.19466724142888905,0.8333333333333334,-0.19381260319359941,0.41376310567416164,100000,ridge_linear_regression,opacity_controlled
fixation_count,linear,speech_18670,-0.2031254190693019,0.10665173752940636,0.16666666666666666,-0.3321033849281745,-0.0009232345221432299,100000,ridge_linear_regression,opacity_controlled
fixation_count,linear,speech_202150,0.1358188684178399,0.24597898532985407,1.0,-0.08003593351059604,0.6747338272654438,100000,ridge_linear_regression,opacity_controlled
fixation_count,linear,speech_202151,0.04640094917378257,0.2640412304506814,1.0,-0.34639092569749746,0.49421112185191446,100000,ridge_linear_regression,opacity_controlled
fixation_count,linear,speech_202152,-0.0054858396546579175,0.24614445175180327,1.0,-0.2812983377209303,0.5762519223738947,100000,ridge_linear_regression,opacity_controlled
fixation_count,linear,speech_202201,-0.18476696149132735,0.2568138951375575,0.5,-0.5205596227937453,0.2782017200280479,100000,ridge_linear_regression,opacity_controlled
fixation_count,linear,speech_202202,0.23751696321375207,0.7437569738127056,0.8333333333333334,-0.8702480424769558,1.3093312214895687,100000,ridge_linear_regression,opacity_controlled
fixation_count,linear,speech_202203,0.20453965094249268,0.27118658406903184,0.8333333333333334,-0.29056608596237843,0.4486048063485124,100000,ridge_linear_regression,opacity_controlled
fixation_count,linear,speech_202204,0.6111291455216495,0.5534231515430302,0.5,0.0,1.4916976822688688,100000,ridge_linear_regression,opacity_controlled
fixation_count,linear,speech_202205,0.1742590621805508,0.20372811218678422,0.5,0.0,0.6252357820154775,100000,ridge_linear_regression,opacity_controlled
fixation_count,linear,speech_202206,0.49842160263938495,0.4163605033632822,0.6666666666666666,-0.015283672562587607,1.0908489555175254,100000,ridge_linear_regression,opacity_controlled
fixation_count,linear,speech_202207,0.09569709599460528,0.19629311327660875,0.5,-0.05771465783369051,0.5083331463514721,100000,ridge_linear_regression,opacity_controlled
fixation_count,linear,speech_202208,-0.0558547395912717,0.19421418960889245,0.6666666666666666,-0.11235378677266052,0.5315594239545879,100000,ridge_linear_regression,opacity_controlled
fixation_count,linear,speech_202209,-0.18763352780762013,0.4036029794452413,0.8333333333333334,-0.6974381853178669,0.7270247411095547,100000,ridge_linear_regression,opacity_controlled
fixation_count,linear,speech_22811,-0.08121424939034655,0.18263502909785756,0.8333333333333334,-0.29364036058980725,0.2662699535392115,100000,ridge_linear_regression,opacity_controlled
fixation_count,linear,speech_26670,-0.08965829256225881,0.10524663583027918,0.6666666666666666,-0.16222520448947847,0.17309663946949733,100000,ridge_linear_regression,opacity_controlled
fixation_count,linear,speech_26682,-0.12848427733054402,0.1368579871155269,0.3333333333333333,-0.30281280319573867,0.11665561606064906,100000,ridge_linear_regression,opacity_controlled
fixation_count,linear,speech_7797,0.1381948182843212,0.14961921548529258,0.0,0.06620891312029953,0.4673958983470935,100000,ridge_linear_regression,opacity_controlled
fixation_count,linear,speech_7856,-0.013108743801391615,0.06437282250366348,0.5,-0.07526331490134777,0.11654205477650059,100000,ridge_linear_regression,opacity_controlled
fixation_count,linear,speech_7905,0.014255217020971146,0.12139970913653081,0.5,-0.08843760786622096,0.3025203144848213,100000,ridge_linear_regression,opacity_controlled
fixation_count,linear,speech_7946,-0.1959308918917084,0.06384702270574603,0.0,-0.2475751074409386,-0.04807841438821337,100000,ridge_linear_regression,opacity_controlled
log_total_fixation_duration,linear,intercept,5.652483988885894,,,,,62306,ridge_linear_regression,boundary_type_controlled
log_total_fixation_duration,linear,word_length_chars_z,0.17333680093442913,0.007223057185288392,0.0,0.16373183917573458,0.18565414570361644,62306,ridge_linear_regression,boundary_type_controlled
log_total_fixation_duration,linear,log_corpus_frequency_z,0.01373437232026123,0.00454151959378948,0.16666666666666666,0.0008652836680617695,0.0157206091767,62306,ridge_linear_regression,boundary_type_controlled
log_total_fixation_duration,linear,dfm_lm_word_surprisal_z,0.0632555091521569,0.007379677015280376,0.0,0.04890906507388954,0.07243435479984715,62306,ridge_linear_regression,boundary_type_controlled
log_total_fixation_duration,linear,dfm_lm_word_entropy_z,0.004673984273140789,0.005359200007815902,0.5,-0.004856067338742921,0.012487451771566342,62306,ridge_linear_regression,boundary_type_controlled
log_total_fixation_duration,linear,sentence_length_words_z,0.007528474256111569,0.0052644518404209376,0.0,0.001779750690834236,0.01860463038201024,62306,ridge_linear_regression,boundary_type_controlled
log_total_fixation_duration,linear,word_position_in_sentence_norm_z,-0.002245440663300723,0.004426074090572774,0.16666666666666666,-0.011763868177215933,0.0022259668195424966,62306,ridge_linear_regression,boundary_type_controlled
log_total_fixation_duration,linear,prev_boundary_type_orth_C#V,-0.010395339366195938,0.015430873025075797,0.5,-0.03336571678897488,0.016502583394786833,62306,ridge_linear_regression,boundary_type_controlled
log_total_fixation_duration,linear,prev_boundary_type_orth_V#C,-0.006989624918089997,0.012273444325230996,0.16666666666666666,-0.03291419046071016,0.005200114004547977,62306,ridge_linear_regression,boundary_type_controlled
log_total_fixation_duration,linear,prev_boundary_type_orth_V#V,-0.008674597788871833,0.01697145340933571,0.3333333333333333,-0.033914337856385486,0.021803786745000255,62306,ridge_linear_regression,boundary_type_controlled
log_total_fixation_duration,linear,prev_boundary_type_orth_unknown,0.03351293483681434,0.01871013370504827,0.0,0.007736095436328921,0.06367062531712694,62306,ridge_linear_regression,boundary_type_controlled
log_total_fixation_duration,linear,speech_10440,-0.02091467296869597,0.07758616345261224,0.6666666666666666,-0.16824903862844104,0.07735838559797197,62306,ridge_linear_regression,boundary_type_controlled
log_total_fixation_duration,linear,speech_11171,0.12239007948515418,0.09644207595478846,0.3333333333333333,-0.02135310933835645,0.2920948983664637,62306,ridge_linear_regression,boundary_type_controlled
log_total_fixation_duration,linear,speech_1125,0.14875123640555807,0.09351561834397548,0.16666666666666666,0.010867062078507513,0.28542612489711006,62306,ridge_linear_regression,boundary_type_controlled
log_total_fixation_duration,linear,speech_1165,0.12141619344764837,0.09642017505167297,0.16666666666666666,-0.005219317974304399,0.28965924829545014,62306,ridge_linear_regression,boundary_type_controlled
log_total_fixation_duration,linear,speech_12063,0.013671379055032446,0.09977922956126903,0.8333333333333334,-0.23082677660319806,0.07259366784173804,62306,ridge_linear_regression,boundary_type_controlled
log_total_fixation_duration,linear,speech_1317,0.19597203129396631,0.1077202571606971,0.0,0.026073575203529112,0.34799192756252706,62306,ridge_linear_regression,boundary_type_controlled
log_total_fixation_duration,linear,speech_1318,0.05971700353559165,0.074050177767598,0.3333333333333333,-0.0368628197371325,0.1983125220013463,62306,ridge_linear_regression,boundary_type_controlled
log_total_fixation_duration,linear,speech_1323,0.07486387976038708,0.1311708412011575,0.5,-0.13724869070802467,0.24853078541145682,62306,ridge_linear_regression,boundary_type_controlled
log_total_fixation_duration,linear,speech_17526,0.06189779466674469,0.05289262170479645,0.5,-0.028545117627381177,0.12987541773760972,62306,ridge_linear_regression,boundary_type_controlled
log_total_fixation_duration,linear,speech_18473,0.20442270432715087,0.10321993676197533,0.0,0.055522375556658954,0.38728155147992277,62306,ridge_linear_regression,boundary_type_controlled
log_total_fixation_duration,linear,speech_18561,0.05874019249507455,0.10005089085863236,0.8333333333333334,-0.13437474483388714,0.19369680987530755,62306,ridge_linear_regression,boundary_type_controlled
log_total_fixation_duration,linear,speech_18670,0.004658466304413094,0.06598293083971588,1.0,-0.16143235283124985,0.04297571901672103,62306,ridge_linear_regression,boundary_type_controlled
log_total_fixation_duration,linear,speech_202150,0.34823262141003,0.184509311734012,0.6666666666666666,0.0,0.5082502481885542,62306,ridge_linear_regression,boundary_type_controlled
log_total_fixation_duration,linear,speech_202151,0.23816508811903533,0.12393480641640835,0.6666666666666666,0.0,0.32426279299930105,62306,ridge_linear_regression,boundary_type_controlled
log_total_fixation_duration,linear,speech_202152,0.13090451496617925,0.09508324509312897,0.6666666666666666,0.0,0.23889722591196752,62306,ridge_linear_regression,boundary_type_controlled
log_total_fixation_duration,linear,speech_202201,-0.025294674346939987,0.21499817794086407,1.0,-0.43041444886998265,0.29807542635040585,62306,ridge_linear_regression,boundary_type_controlled
log_total_fixation_duration,linear,speech_202202,0.017502308777499764,0.31048274417661126,1.0,-0.34146930725115227,0.6950503121862048,62306,ridge_linear_regression,boundary_type_controlled
log_total_fixation_duration,linear,speech_202203,-0.001960018339924132,0.13433602779418136,1.0,-0.3215037279074551,0.11345465058534351,62306,ridge_linear_regression,boundary_type_controlled
log_total_fixation_duration,linear,speech_202204,0.23227368183261332,0.12555510698098982,0.5,0.0,0.3574553262410924,62306,ridge_linear_regression,boundary_type_controlled
log_total_fixation_duration,linear,speech_202205,0.10339112412154895,0.1082022422849573,1.0,-0.13928209505221306,0.23182338136732575,62306,ridge_linear_regression,boundary_type_controlled
log_total_fixation_duration,linear,speech_202206,0.21048966319270684,0.1423696679710728,0.5,0.0,0.40733970053318536,62306,ridge_linear_regression,boundary_type_controlled
log_total_fixation_duration,linear,speech_202207,0.009329540931426952,0.15798856388230947,0.8333333333333334,-0.2436274586464448,0.2342568039837755,62306,ridge_linear_regression,boundary_type_controlled
log_total_fixation_duration,linear,speech_202208,-0.06236745172833196,0.11631952905700374,1.0,-0.24647339998322293,0.07943614181848345,62306,ridge_linear_regression,boundary_type_controlled
log_total_fixation_duration,linear,speech_202209,0.12391402390291015,0.1577603605564625,1.0,-0.1302093326156166,0.30729491978967505,62306,ridge_linear_regression,boundary_type_controlled
log_total_fixation_duration,linear,speech_22811,0.03705227785776663,0.13805334266018968,0.8333333333333334,-0.19097020224522088,0.24074242184459058,62306,ridge_linear_regression,boundary_type_controlled
log_total_fixation_duration,linear,speech_26670,0.00822074310414308,0.08843477416518983,0.6666666666666666,-0.19784911889438997,0.07444303171229581,62306,ridge_linear_regression,boundary_type_controlled
log_total_fixation_duration,linear,speech_26682,0.010647815876491199,0.09741627356353844,0.6666666666666666,-0.19549170870845406,0.11772777741745144,62306,ridge_linear_regression,boundary_type_controlled
log_total_fixation_duration,linear,speech_7797,0.10991205606032638,0.12403556299759326,0.3333333333333333,-0.09708749766792649,0.2833367127516865,62306,ridge_linear_regression,boundary_type_controlled
log_total_fixation_duration,linear,speech_7856,0.037565962773796556,0.03715222404103159,0.16666666666666666,-0.017907338844689435,0.09507809641159713,62306,ridge_linear_regression,boundary_type_controlled
log_total_fixation_duration,linear,speech_7905,0.09955734540272376,0.08757067040827878,0.6666666666666666,-0.07505957142103804,0.19624771543172392,62306,ridge_linear_regression,boundary_type_controlled
log_total_fixation_duration,linear,speech_7946,0.006685741927794379,0.07101451500641387,0.6666666666666666,-0.10371234023050763,0.11984011694858487,62306,ridge_linear_regression,boundary_type_controlled
