analysis_row,source_name,candidate_id,feature_group,model,evaluation_level,split_regime,threshold_source,official_claim_allowed,AUROC,PR-AUC,BA,macro_F1,Brier,calibration_slope,calibration_intercept,threshold,n_candidate_thresholds,information_bits,notes
logit_mean_probability,d3_eyebench_lite_candidate_0000,candidate_0000,D3_EyeBench_Lite,logistic_regression,reader_aggregated,unseen_reader_and_text,fixed_0_5,True,0.775974025974026,0.6552128315441009,0.6022727272727273,0.5992094861660079,0.19561663626966613,0.9463099502088224,-0.8363933989257847,0.5,,,
logit_mean_probability,d3_eyebench_lite_candidate_0000,candidate_0000,D3_EyeBench_Lite,logistic_regression,reader_aggregated,unseen_text,fixed_0_5,True,0.8558558558558558,0.7321167126795504,0.7394894894894894,0.7250000000000001,0.1713385994330239,0.9157539976557648,-0.8537200246358281,0.5,,,
logit_mean_probability,official_alignment_d3_full_feature,official_alignment_d3_full_feature__D3_dfm_residual_gaze_only__logistic_regression,D3_dfm_residual_gaze_only,logistic_regression,reader_aggregated,unseen_reader,fixed_0_5,True,0.8153153153153153,0.7848466258378857,0.7387387387387387,0.7352832284339134,0.19753394379046224,3.517284151082677,-0.7208244414112955,0.5,,,
logit_mean_probability,official_alignment_d3_full_feature,official_alignment_d3_full_feature__D3_dfm_residual_gaze_only__logistic_regression,D3_dfm_residual_gaze_only,logistic_regression,reader_aggregated,unseen_reader_and_text,fixed_0_5,True,0.7207792207792207,0.5765568075912904,0.6931818181818181,0.6762264150943397,0.2121030670552448,1.6802688256868998,-0.883539907602057,0.5,,,
logit_mean_probability,official_alignment_d3_full_feature,official_alignment_d3_full_feature__D3_dfm_residual_gaze_only__logistic_regression,D3_dfm_residual_gaze_only,logistic_regression,reader_aggregated,unseen_text,fixed_0_5,True,0.8438438438438438,0.7742846453929371,0.7244744744744744,0.7276190476190476,0.19521506986183934,4.335002202993611,-0.580477421425549,0.5,,,
median_probability,benchmark_bridge_d3_full_data,benchmark_bridge_d3_full_data__D3_dfm_residual_gaze_only__logistic_regression,D3_dfm_residual_gaze_only,logistic_regression,reader_aggregated,unseen_reader,fixed_0_5,True,0.889196675900277,0.8752814550910166,0.8289473684210527,0.8246153846153846,0.12979885369216979,1.7451992271421681,-0.5662915067860592,0.5,,,
median_probability,benchmark_bridge_d3_full_data,benchmark_bridge_d3_full_data__D3_dfm_residual_gaze_only__logistic_regression,D3_dfm_residual_gaze_only,logistic_regression,reader_aggregated,unseen_reader_and_text,fixed_0_5,True,0.8541666666666666,0.773968253968254,0.7458333333333333,0.7312252964426877,0.15028013506262272,0.9604093033406506,-0.7679865591165167,0.5,,,
median_probability,benchmark_bridge_d3_full_data,benchmark_bridge_d3_full_data__D3_dfm_residual_gaze_only__logistic_regression,D3_dfm_residual_gaze_only,logistic_regression,reader_aggregated,unseen_text,fixed_0_5,True,0.9335180055401662,0.9037898075436774,0.8289473684210527,0.8246153846153846,0.11669015321776564,2.3044993360370087,-0.6515507445105875,0.5,,,
median_probability,d3_eyebench_lite_candidate_0000,candidate_0000,D3_EyeBench_Lite,logistic_regression,reader_aggregated,unseen_reader,fixed_0_5,True,0.8483483483483483,0.7320342173790451,0.753003003003003,0.7417840375586855,0.17739493581913435,0.7741855261786117,-0.8645251029954609,0.5,,,
median_probability,d3_eyebench_lite_candidate_0000,candidate_0000,D3_EyeBench_Lite,logistic_regression,reader_aggregated,unseen_reader_and_text,fixed_0_5,True,0.7727272727272727,0.5908202092025622,0.6201298701298701,0.6201298701298701,0.19091548836128278,0.8946729140445292,-0.8070014280817491,0.5,,,
median_probability,d3_eyebench_lite_candidate_0000,candidate_0000,D3_EyeBench_Lite,logistic_regression,reader_aggregated,unseen_text,fixed_0_5,True,0.8543543543543544,0.728087264575436,0.753003003003003,0.7417840375586855,0.17059166320322447,0.9252673374017901,-0.7893931307804108,0.5,,,
median_probability,official_alignment_d3_full_feature,official_alignment_d3_full_feature__D3_dfm_residual_gaze_only__logistic_regression,D3_dfm_residual_gaze_only,logistic_regression,reader_aggregated,unseen_reader,fixed_0_5,True,0.8258258258258259,0.7828360632359963,0.7102102102102102,0.7186147186147187,0.19486664834635328,4.241917327482776,-0.34947114684236363,0.5,,,
median_probability,official_alignment_d3_full_feature,official_alignment_d3_full_feature__D3_dfm_residual_gaze_only__logistic_regression,D3_dfm_residual_gaze_only,logistic_regression,reader_aggregated,unseen_reader_and_text,fixed_0_5,True,0.6915584415584416,0.5339117525213782,0.6022727272727273,0.5992094861660079,0.2103210064141304,1.796598703931324,-0.7590307853425733,0.5,,,
median_probability,official_alignment_d3_full_feature,official_alignment_d3_full_feature__D3_dfm_residual_gaze_only__logistic_regression,D3_dfm_residual_gaze_only,logistic_regression,reader_aggregated,unseen_text,fixed_0_5,True,0.8678678678678678,0.7838320326385118,0.7515015015015015,0.7619047619047619,0.1949145188465556,5.634989697787415,-0.18718021223495585,0.5,,,
inverse_entropy_weighted_probability,benchmark_bridge_d3_full_data,benchmark_bridge_d3_full_data__D3_dfm_residual_gaze_only__logistic_regression,D3_dfm_residual_gaze_only,logistic_regression,reader_aggregated,unseen_reader,fixed_0_5,True,0.8559556786703602,0.7610121193045685,0.8289473684210527,0.8246153846153846,0.14693152521027375,0.9790452929926349,-0.6429141566136806,0.5,,,
inverse_entropy_weighted_probability,benchmark_bridge_d3_full_data,benchmark_bridge_d3_full_data__D3_dfm_residual_gaze_only__logistic_regression,D3_dfm_residual_gaze_only,logistic_regression,reader_aggregated,unseen_reader_and_text,fixed_0_5,True,0.8375,0.7352380952380952,0.7458333333333333,0.7312252964426877,0.16121641071279935,0.8398974372625324,-0.8140893180953489,0.5,,,
inverse_entropy_weighted_probability,benchmark_bridge_d3_full_data,benchmark_bridge_d3_full_data__D3_dfm_residual_gaze_only__logistic_regression,D3_dfm_residual_gaze_only,logistic_regression,reader_aggregated,unseen_text,fixed_0_5,True,0.8878116343490304,0.8086200781186117,0.881578947368421,0.8666889408620113,0.1314193267211767,1.2308714881691423,-0.6695589529908951,0.5,,,
inverse_entropy_weighted_probability,d3_eyebench_lite_candidate_0000,candidate_0000,D3_EyeBench_Lite,logistic_regression,reader_aggregated,unseen_reader,fixed_0_5,True,0.8108108108108107,0.6620969803701641,0.725975975975976,0.7083775185577943,0.19796100029410996,0.529968110572896,-0.9572125053031616,0.5,,,
inverse_entropy_weighted_probability,d3_eyebench_lite_candidate_0000,candidate_0000,D3_EyeBench_Lite,logistic_regression,reader_aggregated,unseen_reader_and_text,fixed_0_5,True,0.762987012987013,0.5112476845167528,0.6022727272727273,0.5992094861660079,0.21782116447899916,0.14424766515071588,-0.948256631190812,0.5,,,
inverse_entropy_weighted_probability,d3_eyebench_lite_candidate_0000,candidate_0000,D3_EyeBench_Lite,logistic_regression,reader_aggregated,unseen_text,fixed_0_5,True,0.7942942942942943,0.5979943426792886,0.6854354354354355,0.6590909090909092,0.21329467478607841,0.3958553329610109,-0.9194278939455333,0.5,,,
inverse_entropy_weighted_probability,official_alignment_d3_full_feature,official_alignment_d3_full_feature__D3_dfm_residual_gaze_only__logistic_regression,D3_dfm_residual_gaze_only,logistic_regression,reader_aggregated,unseen_reader,fixed_0_5,True,0.8018018018018017,0.7470870368788768,0.7252252252252251,0.7185672514619883,0.19960040618333233,2.268634931138681,-0.8886665381489066,0.5,,,
inverse_entropy_weighted_probability,official_alignment_d3_full_feature,official_alignment_d3_full_feature__D3_dfm_residual_gaze_only__logistic_regression,D3_dfm_residual_gaze_only,logistic_regression,reader_aggregated,unseen_reader_and_text,fixed_0_5,True,0.7175324675324675,0.5758023744865849,0.6931818181818181,0.6762264150943397,0.2137427595252749,1.3665891848495553,-0.9521588483901166,0.5,,,
inverse_entropy_weighted_probability,official_alignment_d3_full_feature,official_alignment_d3_full_feature__D3_dfm_residual_gaze_only__logistic_regression,D3_dfm_residual_gaze_only,logistic_regression,reader_aggregated,unseen_text,fixed_0_5,True,0.8303303303303303,0.7578937721898449,0.6974474474474475,0.6945575712699,0.19444225283467367,3.0547460659497223,-0.7882527997899393,0.5,,,
majority_vote_hard_label,benchmark_bridge_d3_full_data,benchmark_bridge_d3_full_data__D3_dfm_residual_gaze_only__logistic_regression,D3_dfm_residual_gaze_only,logistic_regression,reader_aggregated,unseen_reader,fixed_0_5,True,0.8988919667590027,0.8237054957969084,0.8157894736842105,0.7946282345234196,0.1231652240168322,0.2123113427322874,-0.813466133966156,0.5,,,Hard-label majority vote is a baseline only.
majority_vote_hard_label,benchmark_bridge_d3_full_data,benchmark_bridge_d3_full_data__D3_dfm_residual_gaze_only__logistic_regression,D3_dfm_residual_gaze_only,logistic_regression,reader_aggregated,unseen_reader_and_text,fixed_0_5,True,0.81875,0.6103619909502263,0.7958333333333334,0.770048309178744,0.16911764705882354,0.11213495748206509,-0.700674626228942,0.5,,,Hard-label majority vote is a baseline only.
majority_vote_hard_label,benchmark_bridge_d3_full_data,benchmark_bridge_d3_full_data__D3_dfm_residual_gaze_only__logistic_regression,D3_dfm_residual_gaze_only,logistic_regression,reader_aggregated,unseen_text,fixed_0_5,True,0.905124653739612,0.8614991003148897,0.8289473684210527,0.7980676328502415,0.12097224156069183,0.27060401291627345,-0.8667687377940526,0.5,,,Hard-label majority vote is a baseline only.
majority_vote_hard_label,d3_eyebench_lite_candidate_0000,candidate_0000,D3_EyeBench_Lite,logistic_regression,reader_aggregated,unseen_reader,fixed_0_5,True,0.8348348348348348,0.7073553736193189,0.753003003003003,0.7417840375586855,0.18429448066410611,0.3667897466367366,-0.7393991191754089,0.5,,,Hard-label majority vote is a baseline only.
majority_vote_hard_label,d3_eyebench_lite_candidate_0000,candidate_0000,D3_EyeBench_Lite,logistic_regression,reader_aggregated,unseen_reader_and_text,fixed_0_5,True,0.7532467532467532,0.5928520437101673,0.6201298701298701,0.6201298701298701,0.2226047937740065,0.32833610874673397,-0.7287218700100211,0.5,,,Hard-label majority vote is a baseline only.
majority_vote_hard_label,d3_eyebench_lite_candidate_0000,candidate_0000,D3_EyeBench_Lite,logistic_regression,reader_aggregated,unseen_text,fixed_0_5,True,0.8468468468468467,0.6795230333273811,0.753003003003003,0.7417840375586855,0.16758489069604598,0.2913316191534053,-0.6463787521073108,0.5,,,Hard-label majority vote is a baseline only.
majority_vote_hard_label,official_alignment_d3_full_feature,official_alignment_d3_full_feature__D3_dfm_residual_gaze_only__logistic_regression,D3_dfm_residual_gaze_only,logistic_regression,reader_aggregated,unseen_reader,fixed_0_5,True,0.8168168168168168,0.7721394041676977,0.737987987987988,0.7445820433436532,0.15280431280216927,1.4934176971370048,-0.12114436276607668,0.5,,,Hard-label majority vote is a baseline only.
majority_vote_hard_label,official_alignment_d3_full_feature,official_alignment_d3_full_feature__D3_dfm_residual_gaze_only__logistic_regression,D3_dfm_residual_gaze_only,logistic_regression,reader_aggregated,unseen_reader_and_text,fixed_0_5,True,0.6915584415584416,0.5079403761221943,0.6022727272727273,0.5992094861660079,0.20001487898394119,0.5542402284025101,-0.6186459924005601,0.5,,,Hard-label majority vote is a baseline only.
majority_vote_hard_label,official_alignment_d3_full_feature,official_alignment_d3_full_feature__D3_dfm_residual_gaze_only__logistic_regression,D3_dfm_residual_gaze_only,logistic_regression,reader_aggregated,unseen_text,fixed_0_5,True,0.8340840840840841,0.7756051793864411,0.7515015015015015,0.7619047619047619,0.15013656155710206,1.433161326604362,-0.017608717328406947,0.5,,,Hard-label majority vote is a baseline only.
test_oracle_threshold_diagnostic,autoresearch_d3_final_reader_profile,autoresearch_d3_final_reader_profile__D3_dfm_residual_gaze_only__logistic_regression,D3_dfm_residual_gaze_only,logistic_regression,reader_aggregated,leave_one_participant_out,test_oracle_diagnostic,False,0.8947368421052632,0.8640879080588109,0.868421052631579,0.8492063492063492,0.11594163409415904,0.8693048353453224,-0.5321293920730354,0.4008464805999141,60.0,5.906890595608519,Diagnostic upper bound; outer test labels used for threshold selection.
test_oracle_threshold_diagnostic,autoresearch_d3_final_reader_profile,autoresearch_d3_final_reader_profile__D3_dfm_residual_gaze_only__logistic_regression,D3_dfm_residual_gaze_only,logistic_regression,reader_aggregated,leave_one_participant_out,test_oracle_diagnostic,False,0.8947368421052632,0.8640879080588109,0.868421052631579,0.8492063492063492,0.11594163409415904,0.8693048353453224,-0.5321293920730354,0.4008464805999141,60.0,5.906890595608519,Diagnostic upper bound; outer test labels used for threshold selection.
test_oracle_threshold_diagnostic,autoresearch_d3_final_reader_profile,autoresearch_d3_final_reader_profile__D3_dfm_residual_gaze_only__logistic_regression,D3_dfm_residual_gaze_only,logistic_regression,reader_aggregated,leave_one_participant_out,test_oracle_diagnostic,False,0.8947368421052632,0.8640879080588109,0.8421052631578947,0.8421052631578947,0.11594163409415906,0.8693048353453224,-0.5321293920730354,0.5,228.0,114.0,Diagnostic upper bound with one test-label threshold per outer fold.
test_oracle_threshold_diagnostic,benchmark_bridge_d3_full_data,benchmark_bridge_d3_full_data__D3_dfm_residual_gaze_only__logistic_regression,D3_dfm_residual_gaze_only,logistic_regression,trial_level,unseen_reader,test_oracle_diagnostic,False,0.7955274671852212,0.5190186808837781,0.7502673796791444,0.7148855043591886,0.17736125817541226,0.5648873635960451,-1.1436164056109939,0.5451975438748601,531.0,9.052568050804153,Diagnostic upper bound; outer test labels used for threshold selection.
test_oracle_threshold_diagnostic,benchmark_bridge_d3_full_data,benchmark_bridge_d3_full_data__D3_dfm_residual_gaze_only__logistic_regression,D3_dfm_residual_gaze_only,logistic_regression,trial_level,unseen_reader,test_oracle_diagnostic,False,0.7955274671852212,0.5190186808837781,0.7577540106951872,0.7463844057849507,0.17736125817541226,0.5648873635960451,-1.1436164056109939,0.6108452805074016,245.0,7.936637939002571,Diagnostic upper bound; outer test labels used for threshold selection.
test_oracle_threshold_diagnostic,benchmark_bridge_d3_full_data,benchmark_bridge_d3_full_data__D3_dfm_residual_gaze_only__logistic_regression,D3_dfm_residual_gaze_only,logistic_regression,trial_level,unseen_reader,test_oracle_diagnostic,False,0.7955274671852212,0.5190186808837781,0.7379679144385027,0.6910468659912692,0.1773612581754123,0.5648873635960451,-1.1436164056109939,0.5,413.0,159.941704156109,Diagnostic upper bound with one test-label threshold per outer fold.
test_oracle_threshold_diagnostic,benchmark_bridge_d3_full_data,benchmark_bridge_d3_full_data__D3_dfm_residual_gaze_only__logistic_regression,D3_dfm_residual_gaze_only,logistic_regression,trial_level,unseen_reader_and_text,test_oracle_diagnostic,False,0.7916666666666666,0.6050739698751378,0.7552083333333333,0.7485714285714286,0.17947177746133097,0.5629228265670446,-0.8515100405393039,0.5451975438748601,531.0,9.052568050804153,Diagnostic upper bound; outer test labels used for threshold selection.
test_oracle_threshold_diagnostic,benchmark_bridge_d3_full_data,benchmark_bridge_d3_full_data__D3_dfm_residual_gaze_only__logistic_regression,D3_dfm_residual_gaze_only,logistic_regression,trial_level,unseen_reader_and_text,test_oracle_diagnostic,False,0.7916666666666666,0.6050739698751378,0.7708333333333333,0.7708333333333333,0.17947177746133097,0.5629228265670446,-0.8515100405393039,0.5532657665722321,47.0,5.554588851677638,Diagnostic upper bound; outer test labels used for threshold selection.
test_oracle_threshold_diagnostic,benchmark_bridge_d3_full_data,benchmark_bridge_d3_full_data__D3_dfm_residual_gaze_only__logistic_regression,D3_dfm_residual_gaze_only,logistic_regression,trial_level,unseen_reader_and_text,test_oracle_diagnostic,False,0.7916666666666666,0.6050739698751378,0.90625,0.8482758620689655,0.17947177746133097,0.5629228265670446,-0.8515100405393039,0.48125732821377054,59.0,17.770612278690653,Diagnostic upper bound with one test-label threshold per outer fold.
test_oracle_threshold_diagnostic,benchmark_bridge_d3_full_data,benchmark_bridge_d3_full_data__D3_dfm_residual_gaze_only__logistic_regression,D3_dfm_residual_gaze_only,logistic_regression,trial_level,unseen_text,test_oracle_diagnostic,False,0.8284880894506563,0.5547798448721939,0.7711229946524064,0.731684434968017,0.16759264942083232,0.690965279906972,-1.1637554856539192,0.5451975438748601,531.0,9.052568050804153,Diagnostic upper bound; outer test labels used for threshold selection.
test_oracle_threshold_diagnostic,benchmark_bridge_d3_full_data,benchmark_bridge_d3_full_data__D3_dfm_residual_gaze_only__logistic_regression,D3_dfm_residual_gaze_only,logistic_regression,trial_level,unseen_text,test_oracle_diagnostic,False,0.8284880894506563,0.5547798448721939,0.7711229946524064,0.731684434968017,0.16759264942083232,0.690965279906972,-1.1637554856539192,0.5451975438748601,245.0,7.936637939002571,Diagnostic upper bound; outer test labels used for threshold selection.
test_oracle_threshold_diagnostic,benchmark_bridge_d3_full_data,benchmark_bridge_d3_full_data__D3_dfm_residual_gaze_only__logistic_regression,D3_dfm_residual_gaze_only,logistic_regression,trial_level,unseen_text,test_oracle_diagnostic,False,0.8284880894506563,0.5547798448721939,0.8614973262032085,0.8168371429189283,0.1675926494208324,0.6909652799069721,-1.1637554856539192,0.5641014953972743,338.0,103.34290912561067,Diagnostic upper bound with one test-label threshold per outer fold.
test_oracle_threshold_diagnostic,d3_eyebench_lite_candidate_0000,candidate_0000,D3_EyeBench_Lite,logistic_regression,trial_level,unseen_reader,test_oracle_diagnostic,False,0.796404333960664,0.49266168073861305,0.7306578924593556,0.6485955736531412,0.19064079895667227,0.5273593980341867,-1.3471230589673289,0.3996761331215119,8308.0,13.020285500844647,Diagnostic upper bound; outer test labels used for threshold selection.
test_oracle_threshold_diagnostic,d3_eyebench_lite_candidate_0000,candidate_0000,D3_EyeBench_Lite,logistic_regression,trial_level,unseen_reader,test_oracle_diagnostic,False,0.796404333960664,0.49266168073861305,0.731032840591141,0.6648679392681647,0.19064079895667227,0.5273593980341867,-1.3471230589673289,0.4341329154005188,3547.0,11.792383614935188,Diagnostic upper bound; outer test labels used for threshold selection.
test_oracle_threshold_diagnostic,d3_eyebench_lite_candidate_0000,candidate_0000,D3_EyeBench_Lite,logistic_regression,trial_level,unseen_reader,test_oracle_diagnostic,False,0.796404333960664,0.49266168073861305,0.7463495770313745,0.6719034853780717,0.19064079895667227,0.5273593980341867,-1.3471230589673289,0.4574382649867075,3556.0,39.171279095995416,Diagnostic upper bound with one test-label threshold per outer fold.
test_oracle_threshold_diagnostic,d3_eyebench_lite_candidate_0000,candidate_0000,D3_EyeBench_Lite,logistic_regression,trial_level,unseen_reader_and_text,test_oracle_diagnostic,False,0.7149420133907222,0.560540148988024,0.6480631276901004,0.6189574078912987,0.21578473754375457,0.5194456542178406,-0.6725320101157652,0.3996761331215119,8308.0,13.020285500844647,Diagnostic upper bound; outer test labels used for threshold selection.
test_oracle_threshold_diagnostic,d3_eyebench_lite_candidate_0000,candidate_0000,D3_EyeBench_Lite,logistic_regression,trial_level,unseen_reader_and_text,test_oracle_diagnostic,False,0.7149420133907222,0.560540148988024,0.6570540411286466,0.6422371097037971,0.21578473754375457,0.5194456542178406,-0.6725320101157652,0.4605835145869071,1229.0,10.263269200372662,Diagnostic upper bound; outer test labels used for threshold selection.
test_oracle_threshold_diagnostic,d3_eyebench_lite_candidate_0000,candidate_0000,D3_EyeBench_Lite,logistic_regression,trial_level,unseen_reader_and_text,test_oracle_diagnostic,False,0.7149420133907222,0.560540148988024,0.7224832615973218,0.706044803784843,0.21578473754375457,0.5194456542178406,-0.6725320101157652,0.49435893078662385,1238.0,32.976007952529464,Diagnostic upper bound with one test-label threshold per outer fold.
test_oracle_threshold_diagnostic,d3_eyebench_lite_candidate_0000,candidate_0000,D3_EyeBench_Lite,logistic_regression,trial_level,unseen_text,test_oracle_diagnostic,False,0.8037456452920501,0.4882081362343988,0.7328710922241418,0.6467289727957837,0.18519423307191368,0.5487686943891612,-1.3141990545612252,0.3996761331215119,8308.0,13.020285500844647,Diagnostic upper bound; outer test labels used for threshold selection.
test_oracle_threshold_diagnostic,d3_eyebench_lite_candidate_0000,candidate_0000,D3_EyeBench_Lite,logistic_regression,trial_level,unseen_text,test_oracle_diagnostic,False,0.8037456452920501,0.4882081362343988,0.7350487385790518,0.6418091457924526,0.18519423307191368,0.5487686943891612,-1.3141990545612252,0.3886927060066286,3541.0,11.789941128390916,Diagnostic upper bound; outer test labels used for threshold selection.
test_oracle_threshold_diagnostic,d3_eyebench_lite_candidate_0000,candidate_0000,D3_EyeBench_Lite,logistic_regression,trial_level,unseen_text,test_oracle_diagnostic,False,0.8037456452920501,0.4882081362343988,0.7775212630442421,0.6858140322069541,0.18519423307191368,0.5487686943891612,-1.3141990545612252,0.4623219400628453,3550.0,39.157737752566725,Diagnostic upper bound with one test-label threshold per outer fold.
test_oracle_threshold_diagnostic,official_alignment_d3_full_feature,official_alignment_d3_full_feature__D3_dfm_residual_gaze_only__logistic_regression,D3_dfm_residual_gaze_only,logistic_regression,trial_level,unseen_reader,test_oracle_diagnostic,False,0.6717077659406754,0.40913586965734106,0.6306983110726885,0.5781140138613681,0.21991607713351136,0.7693790571458392,-1.2774335948138913,0.4666049237464981,8193.0,13.000176099486442,Diagnostic upper bound; outer test labels used for threshold selection.
test_oracle_threshold_diagnostic,official_alignment_d3_full_feature,official_alignment_d3_full_feature__D3_dfm_residual_gaze_only__logistic_regression,D3_dfm_residual_gaze_only,logistic_regression,trial_level,unseen_reader,test_oracle_diagnostic,False,0.6717077659406754,0.40913586965734106,0.6367840256658195,0.6001146399456522,0.21991607713351136,0.7693790571458392,-1.2774335948138913,0.48927035301858,3502.0,11.773963368433558,Diagnostic upper bound; outer test labels used for threshold selection.
test_oracle_threshold_diagnostic,official_alignment_d3_full_feature,official_alignment_d3_full_feature__D3_dfm_residual_gaze_only__logistic_regression,D3_dfm_residual_gaze_only,logistic_regression,trial_level,unseen_reader,test_oracle_diagnostic,False,0.6717077659406754,0.40913586965734106,0.647036974142847,0.6326257330208522,0.21991607713351136,0.7693790571458392,-1.2774335948138913,0.5347551690902719,3511.0,39.09755073717808,Diagnostic upper bound with one test-label threshold per outer fold.
test_oracle_threshold_diagnostic,official_alignment_d3_full_feature,official_alignment_d3_full_feature__D3_dfm_residual_gaze_only__logistic_regression,D3_dfm_residual_gaze_only,logistic_regression,trial_level,unseen_reader_and_text,test_oracle_diagnostic,False,0.6317745695839312,0.5177738043808358,0.6057030129124821,0.5916776283457519,0.23181116670013321,0.5975807276646246,-0.6891994630324927,0.4666049237464981,8193.0,13.000176099486442,Diagnostic upper bound; outer test labels used for threshold selection.
test_oracle_threshold_diagnostic,official_alignment_d3_full_feature,official_alignment_d3_full_feature__D3_dfm_residual_gaze_only__logistic_regression,D3_dfm_residual_gaze_only,logistic_regression,trial_level,unseen_reader_and_text,test_oracle_diagnostic,False,0.6317745695839312,0.5177738043808358,0.607681731229077,0.6115749216421129,0.23181116670013321,0.5975807276646246,-0.6891994630324927,0.5630708089330938,1210.0,10.240791332161956,Diagnostic upper bound; outer test labels used for threshold selection.
test_oracle_threshold_diagnostic,official_alignment_d3_full_feature,official_alignment_d3_full_feature__D3_dfm_residual_gaze_only__logistic_regression,D3_dfm_residual_gaze_only,logistic_regression,trial_level,unseen_reader_and_text,test_oracle_diagnostic,False,0.6317745695839312,0.5177738043808358,0.6329268292682927,0.6338766217339453,0.23181116670013321,0.5975807276646246,-0.6891994630324927,0.5735910506190474,1219.0,32.88478227272063,Diagnostic upper bound with one test-label threshold per outer fold.
test_oracle_threshold_diagnostic,official_alignment_d3_full_feature,official_alignment_d3_full_feature__D3_dfm_residual_gaze_only__logistic_regression,D3_dfm_residual_gaze_only,logistic_regression,trial_level,unseen_text,test_oracle_diagnostic,False,0.6829267379886782,0.41629234208814175,0.6355724028818845,0.5822613024357376,0.2172196044167465,0.8346405481164287,-1.2801645319649284,0.4666049237464981,8193.0,13.000176099486442,Diagnostic upper bound; outer test labels used for threshold selection.
test_oracle_threshold_diagnostic,official_alignment_d3_full_feature,official_alignment_d3_full_feature__D3_dfm_residual_gaze_only__logistic_regression,D3_dfm_residual_gaze_only,logistic_regression,trial_level,unseen_text,test_oracle_diagnostic,False,0.6829267379886782,0.41629234208814175,0.6406878836318183,0.5701404542480316,0.2172196044167465,0.8346405481164287,-1.2801645319649284,0.4513772647170762,3497.0,11.771902080697716,Diagnostic upper bound; outer test labels used for threshold selection.
test_oracle_threshold_diagnostic,official_alignment_d3_full_feature,official_alignment_d3_full_feature__D3_dfm_residual_gaze_only__logistic_regression,D3_dfm_residual_gaze_only,logistic_regression,trial_level,unseen_text,test_oracle_diagnostic,False,0.6829267379886782,0.41629234208814175,0.6540952616192988,0.5880636419736525,0.2172196044167465,0.8346405481164287,-1.2801645319649284,0.4627365306686486,3506.0,39.085051740783285,Diagnostic upper bound with one test-label threshold per outer fold.
test_oracle_threshold_diagnostic,phase4_d3_reader_profile,phase4_d3_reader_profile__D3_dfm_residual_gaze_only__logistic_regression,D3_dfm_residual_gaze_only,logistic_regression,reader_aggregated,leave_one_participant_out,test_oracle_diagnostic,False,0.8947368421052632,0.8640879080588109,0.868421052631579,0.8492063492063492,0.11594163409415904,0.8693048353453224,-0.5321293920730354,0.4008464805999141,60.0,5.906890595608519,Diagnostic upper bound; outer test labels used for threshold selection.
test_oracle_threshold_diagnostic,phase4_d3_reader_profile,phase4_d3_reader_profile__D3_dfm_residual_gaze_only__logistic_regression,D3_dfm_residual_gaze_only,logistic_regression,reader_aggregated,leave_one_participant_out,test_oracle_diagnostic,False,0.8947368421052632,0.8640879080588109,0.868421052631579,0.8492063492063492,0.11594163409415904,0.8693048353453224,-0.5321293920730354,0.4008464805999141,60.0,5.906890595608519,Diagnostic upper bound; outer test labels used for threshold selection.
test_oracle_threshold_diagnostic,phase4_d3_reader_profile,phase4_d3_reader_profile__D3_dfm_residual_gaze_only__logistic_regression,D3_dfm_residual_gaze_only,logistic_regression,reader_aggregated,leave_one_participant_out,test_oracle_diagnostic,False,0.8947368421052632,0.8640879080588109,0.8421052631578947,0.8421052631578947,0.11594163409415906,0.8693048353453224,-0.5321293920730354,0.5,228.0,114.0,Diagnostic upper bound with one test-label threshold per outer fold.
test_oracle_reader_threshold_diagnostic,benchmark_bridge_d3_full_data,benchmark_bridge_d3_full_data__D3_dfm_residual_gaze_only__logistic_regression,D3_dfm_residual_gaze_only,logistic_regression,reader_aggregated,unseen_reader,test_oracle_diagnostic,False,0.8961218836565096,0.8737669012394285,0.868421052631579,0.8782051282051282,0.13258578802063214,2.025916446083834,-0.607195691594816,0.6292627475828849,60.0,5.906890595608519,Diagnostic upper bound; reader probabilities thresholded with test labels.
test_oracle_reader_threshold_diagnostic,benchmark_bridge_d3_full_data,benchmark_bridge_d3_full_data__D3_dfm_residual_gaze_only__logistic_regression,D3_dfm_residual_gaze_only,logistic_regression,reader_aggregated,unseen_reader_and_text,test_oracle_diagnostic,False,0.8541666666666666,0.773968253968254,0.8083333333333333,0.8174006444683136,0.15010920568310288,0.9591521447069387,-0.7653116144454498,0.604851865599235,37.0,5.20945336562895,Diagnostic upper bound; reader probabilities thresholded with test labels.
test_oracle_reader_threshold_diagnostic,benchmark_bridge_d3_full_data,benchmark_bridge_d3_full_data__D3_dfm_residual_gaze_only__logistic_regression,D3_dfm_residual_gaze_only,logistic_regression,reader_aggregated,unseen_text,test_oracle_diagnostic,False,0.9279778393351801,0.9007604344325302,0.868421052631579,0.8492063492063492,0.12280392427832693,2.5222495090969845,-0.6788071890724431,0.5,60.0,5.906890595608519,Diagnostic upper bound; reader probabilities thresholded with test labels.
test_oracle_reader_threshold_diagnostic,d3_eyebench_lite_candidate_0000,candidate_0000,D3_EyeBench_Lite,logistic_regression,reader_aggregated,unseen_reader,test_oracle_diagnostic,False,0.8468468468468469,0.733418232973587,0.8108108108108107,0.7433333333333334,0.17831189227962777,0.9738001555526982,-0.8653818164119431,0.36567123876697555,58.0,5.857980995127572,Diagnostic upper bound; reader probabilities thresholded with test labels.
