split_regime,prefix_type,prefix_value,feature_family,source_feature_group,calibrator,threshold,accumulator,n_readers,n_prefix_rows,unstable_prefix_rate,AUROC,PR-AUC,BA,macro_F1,Brier,sensitivity,specificity,FPR,FNR,ECE,calibration_slope,calibration_intercept
unseen_reader,chronological_prefix,500,dfm_residual_plus_uncertainty_prefix,dfm_residual_plus_uncertainty_prefix,identity,fixed_0_5,beta_binomial_posterior,57,57,0.0,0.7700831024930748,0.6776739759114752,0.7368421052631579,0.7199475925319359,0.1920987554125149,0.7368421052631579,0.7368421052631579,0.2631578947368421,0.2631578947368421,0.1458196415202353,0.15117079494396013,0.3847112786204711
unseen_reader,chronological_prefix,all,dfm_residual_plus_uncertainty_prefix,dfm_residual_plus_uncertainty_prefix,identity,fixed_0_5,beta_binomial_posterior,57,57,0.0,0.8379501385041551,0.7731754640871473,0.7763157894736843,0.7572879135276778,0.1577143122444274,0.7894736842105263,0.7631578947368421,0.23684210526315788,0.21052631578947367,0.1482428536337653,0.168271676740971,0.40194543046511844
unseen_reader,speech_prefix,1,dfm_residual_plus_uncertainty_prefix,dfm_residual_plus_uncertainty_prefix,identity,fixed_0_5,beta_binomial_posterior,57,57,0.0,0.7963988919667591,0.707449298882846,0.7894736842105263,0.761352657004831,0.176808327872359,0.8421052631578947,0.7368421052631579,0.2631578947368421,0.15789473684210525,0.17986397865643436,0.15221602507426266,0.3888261781266995
unseen_reader,speech_prefix,2,dfm_residual_plus_uncertainty_prefix,dfm_residual_plus_uncertainty_prefix,identity,fixed_0_5,beta_binomial_posterior,55,55,0.0,0.7972972972972973,0.715522766615372,0.795045045045045,0.76890756302521,0.17365082318283043,0.8333333333333334,0.7567567567567568,0.24324324324324326,0.16666666666666666,0.1848613148768317,0.148909240106686,0.38405230961532244
unseen_reader,speech_prefix,3,dfm_residual_plus_uncertainty_prefix,dfm_residual_plus_uncertainty_prefix,identity,fixed_0_5,beta_binomial_posterior,43,43,0.0,0.7303030303030303,0.48869438310227786,0.6636363636363636,0.6334426229508197,0.1920377983414399,0.6,0.7272727272727273,0.2727272727272727,0.4,0.24784581216251259,0.10069665369557969,0.3048820411843074
unseen_reader,speech_prefix,all,dfm_residual_plus_uncertainty_prefix,dfm_residual_plus_uncertainty_prefix,identity,fixed_0_5,beta_binomial_posterior,57,57,0.0,0.8587257617728531,0.8017836846322315,0.8157894736842105,0.8074324324324325,0.14613121440443366,0.7894736842105263,0.8421052631578947,0.15789473684210525,0.21052631578947367,0.14260225665339568,0.17329291466251273,0.4046412972577113
unseen_reader,trial_or_text_prefix,1,dfm_residual_plus_uncertainty_prefix,dfm_residual_plus_uncertainty_prefix,identity,fixed_0_5,beta_binomial_posterior,57,57,0.0,0.7922437673130194,0.7034282064787896,0.763157894736842,0.740909090909091,0.1786498663285751,0.7894736842105263,0.7368421052631579,0.2631578947368421,0.21052631578947367,0.15197349551581604,0.15509735197089022,0.3891205453891455
unseen_reader,trial_or_text_prefix,2,dfm_residual_plus_uncertainty_prefix,dfm_residual_plus_uncertainty_prefix,identity,fixed_0_5,beta_binomial_posterior,55,55,0.0,0.7927927927927928,0.7075885436673336,0.795045045045045,0.76890756302521,0.17534614158502274,0.8333333333333334,0.7567567567567568,0.24324324324324326,0.16666666666666666,0.18452320442734643,0.14919036512473813,0.38352426953675794
unseen_reader,trial_or_text_prefix,3,dfm_residual_plus_uncertainty_prefix,dfm_residual_plus_uncertainty_prefix,identity,fixed_0_5,beta_binomial_posterior,43,43,0.0,0.7212121212121213,0.4809595092804475,0.7136363636363636,0.6692307692307693,0.19713763399020054,0.7,0.7272727272727273,0.2727272727272727,0.3,0.1987467513584795,0.09518966545220976,0.3009226618324591
unseen_reader,trial_or_text_prefix,all,dfm_residual_plus_uncertainty_prefix,dfm_residual_plus_uncertainty_prefix,identity,fixed_0_5,beta_binomial_posterior,57,57,0.0,0.8518005540166205,0.7951091089758575,0.7894736842105263,0.7738095238095238,0.15117176353296816,0.7894736842105263,0.7894736842105263,0.21052631578947367,0.21052631578947367,0.15441972317586886,0.17189587338696954,0.40353013002459936
unseen_reader,word_count_prefix,100,dfm_residual_plus_uncertainty_prefix,dfm_residual_plus_uncertainty_prefix,identity,fixed_0_5,beta_binomial_posterior,57,57,0.0,0.6634349030470914,0.5349832342112162,0.6578947368421053,0.645266950540452,0.2293891229463363,0.631578947368421,0.6842105263157895,0.3157894736842105,0.3684210526315789,0.1184239161005674,0.1270800424390514,0.36052660814633286
unseen_reader,word_count_prefix,1000,dfm_residual_plus_uncertainty_prefix,dfm_residual_plus_uncertainty_prefix,identity,fixed_0_5,beta_binomial_posterior,57,57,0.0,0.7811634349030471,0.6823362875800956,0.7236842105263157,0.7038961038961039,0.18431684408469332,0.7368421052631579,0.7105263157894737,0.2894736842105263,0.2631578947368421,0.1656857020454912,0.15434036653301664,0.38835220695293315
unseen_reader,word_count_prefix,250,dfm_residual_plus_uncertainty_prefix,dfm_residual_plus_uncertainty_prefix,identity,fixed_0_5,beta_binomial_posterior,57,57,0.0,0.7132963988919667,0.5925788168847352,0.6578947368421053,0.645266950540452,0.22337231208291822,0.631578947368421,0.6842105263157895,0.3157894736842105,0.3684210526315789,0.1233817027097123,0.12506700108058957,0.3642642036952018
unseen_reader,word_count_prefix,50,dfm_residual_plus_uncertainty_prefix,dfm_residual_plus_uncertainty_prefix,identity,fixed_0_5,beta_binomial_posterior,57,57,0.0,0.6537396121883656,0.4716944979895621,0.6710526315789473,0.6607142857142857,0.22501053452591055,0.631578947368421,0.7105263157894737,0.2894736842105263,0.3684210526315789,0.13793379432352615,0.24622426067919734,0.3624597163294186
