source_phase,split_regime,feature_group,feature_family,accumulator,threshold_source,stopping_policy,coverage,undecided_rate,mean_words_to_decision,mean_texts_to_decision,balanced_accuracy,AUROC,PR_AUC,Brier,final_decision
D3OnlineTargetedOptimization_v1,text_balanced_unseen_reader,all_allowed_online,,logit_mean,inner_oof,two_sided_confidence_policy,1.0,0.0,150.0,1.0,0.6,0.55,0.3575757575757576,0.3468189651812294,useful
D3OnlineTargetedOptimization_v1,text_balanced_unseen_reader,all_allowed_online,,logit_mean,inner_oof,inner_cv_balanced_accuracy_policy,1.0,0.0,5903.5,4.714285714285714,0.725,0.725,0.4861111111111111,0.2313706329669936,useful
D3OnlineTargetedOptimization_v1,text_balanced_unseen_reader,all_allowed_online,,logit_mean,inner_oof,cost_sensitive_online_policy,1.0,0.0,150.0,1.0,0.6,0.55,0.3575757575757576,0.3468189651812294,useful
D3OnlineTargetedOptimization_v1,text_balanced_unseen_reader,all_allowed_online,,logit_mean,inner_oof,target_sensitivity_policy,1.0,0.0,5903.5,4.714285714285714,0.725,0.725,0.4861111111111111,0.2313706329669936,useful
D3OnlineTargetedOptimization_v1,text_balanced_unseen_reader,all_allowed_online,,logit_mean,inner_oof,target_specificity_policy,1.0,0.0,5903.5,4.714285714285714,0.725,0.725,0.4861111111111111,0.2313706329669936,useful
D3OnlineTargetedOptimization_v1,text_balanced_unseen_reader,all_allowed_online,,logit_mean,inner_oof,coverage_constrained_policy,1.0,0.0,150.0,1.0,0.6,0.55,0.3575757575757576,0.3456631451477266,useful
D3OnlineTargetedOptimization_v1,text_balanced_unseen_reader,all_allowed_online,,mean_probability,fixed_0_5,no_stop_all_evidence,1.0,0.0,5903.5,4.714285714285714,0.725,0.7,0.4909090909090909,0.2025963446017065,diagnostic
D3OnlineTargetedOptimization_v1,text_balanced_unseen_reader,all_allowed_online,,mean_probability,fixed_0_5,fixed_0_5_at_each_prefix,1.0,0.0,50.0,1.0,0.475,0.55,0.3575757575757576,0.3723937017155784,useful
D3OnlineTargetedOptimization_v1,text_balanced_unseen_reader,all_allowed_online,,mean_probability,inner_oof,two_sided_confidence_policy,1.0,0.0,256.2857142857143,1.0714285714285714,0.6,0.55,0.3575757575757576,0.349837377117317,useful
D3OnlineTargetedOptimization_v1,text_balanced_unseen_reader,all_allowed_online,,mean_probability,inner_oof,inner_cv_balanced_accuracy_policy,1.0,0.0,5903.5,4.714285714285714,0.725,0.7,0.4909090909090909,0.2025963446017065,useful
D3OnlineTargetedOptimization_v1,text_balanced_unseen_reader,all_allowed_online,,mean_probability,inner_oof,cost_sensitive_online_policy,1.0,0.0,256.2857142857143,1.0714285714285714,0.6,0.55,0.3575757575757576,0.349837377117317,useful
D3OnlineTargetedOptimization_v1,text_balanced_unseen_reader,all_allowed_online,,mean_probability,inner_oof,target_sensitivity_policy,1.0,0.0,5903.5,4.714285714285714,0.725,0.7,0.4909090909090909,0.2025963446017065,useful
D3OnlineTargetedOptimization_v1,text_balanced_unseen_reader,all_allowed_online,,mean_probability,inner_oof,target_specificity_policy,1.0,0.0,5903.5,4.714285714285714,0.725,0.7,0.4909090909090909,0.2025963446017065,useful
D3OnlineTargetedOptimization_v1,text_balanced_unseen_reader,all_allowed_online,,mean_probability,inner_oof,coverage_constrained_policy,1.0,0.0,432.9285714285714,1.2142857142857142,0.6,0.55,0.3575757575757576,0.3458745624604042,useful
D3OnlineTargetedOptimization_v1,text_balanced_unseen_reader,all_allowed_online,,reliability_weighted_probability,fixed_0_5,no_stop_all_evidence,1.0,0.0,5903.5,4.714285714285714,0.775,0.7,0.4909090909090909,0.2012883066292138,diagnostic
D3OnlineTargetedOptimization_v1,text_balanced_unseen_reader,all_allowed_online,,reliability_weighted_probability,fixed_0_5,fixed_0_5_at_each_prefix,1.0,0.0,50.0,1.0,0.475,0.55,0.3575757575757576,0.3723937017155784,useful
D3OnlineTargetedOptimization_v1,text_balanced_unseen_reader,all_allowed_online,,reliability_weighted_probability,inner_oof,two_sided_confidence_policy,1.0,0.0,256.2857142857143,1.0714285714285714,0.6,0.55,0.3575757575757576,0.3493100868658329,useful
D3OnlineTargetedOptimization_v1,text_balanced_unseen_reader,all_allowed_online,,reliability_weighted_probability,inner_oof,inner_cv_balanced_accuracy_policy,1.0,0.0,5903.5,4.714285714285714,0.775,0.7,0.4909090909090909,0.2012883066292138,useful
D3OnlineTargetedOptimization_v1,text_balanced_unseen_reader,all_allowed_online,,reliability_weighted_probability,inner_oof,cost_sensitive_online_policy,1.0,0.0,256.2857142857143,1.0714285714285714,0.6,0.55,0.3575757575757576,0.3493100868658329,useful
D3OnlineTargetedOptimization_v1,text_balanced_unseen_reader,all_allowed_online,,reliability_weighted_probability,inner_oof,target_sensitivity_policy,1.0,0.0,5903.5,4.714285714285714,0.775,0.7,0.4909090909090909,0.2012883066292138,useful
D3OnlineTargetedOptimization_v1,text_balanced_unseen_reader,all_allowed_online,,reliability_weighted_probability,inner_oof,target_specificity_policy,1.0,0.0,5903.5,4.714285714285714,0.775,0.7,0.4909090909090909,0.2012883066292138,useful
D3OnlineTargetedOptimization_v1,text_balanced_unseen_reader,all_allowed_online,,reliability_weighted_probability,inner_oof,coverage_constrained_policy,1.0,0.0,432.9285714285714,1.2142857142857142,0.6,0.55,0.3575757575757576,0.3455260465925717,useful
D3OnlineTargetedOptimization_v1,text_balanced_unseen_reader,all_allowed_online,,uncertainty_weighted_logit,fixed_0_5,no_stop_all_evidence,1.0,0.0,5903.5,4.714285714285714,0.6,0.7250000000000001,0.4583333333333333,0.277252796599363,diagnostic
D3OnlineTargetedOptimization_v1,text_balanced_unseen_reader,all_allowed_online,,uncertainty_weighted_logit,fixed_0_5,fixed_0_5_at_each_prefix,1.0,0.0,50.0,1.0,0.475,0.55,0.3575757575757576,0.3723937017155784,useful
D3OnlineTargetedOptimization_v1,text_balanced_unseen_reader,all_allowed_online,,uncertainty_weighted_logit,inner_oof,two_sided_confidence_policy,1.0,0.0,96.42857142857144,1.0,0.6,0.575,0.3825757575757575,0.3430809760071688,useful
D3OnlineTargetedOptimization_v1,text_balanced_unseen_reader,all_allowed_online,,uncertainty_weighted_logit,inner_oof,inner_cv_balanced_accuracy_policy,1.0,0.0,5903.5,4.714285714285714,0.6,0.7250000000000001,0.4583333333333333,0.277252796599363,useful
D3OnlineTargetedOptimization_v1,text_balanced_unseen_reader,all_allowed_online,,uncertainty_weighted_logit,inner_oof,cost_sensitive_online_policy,1.0,0.0,96.42857142857144,1.0,0.6,0.575,0.3825757575757575,0.3430809760071688,useful
D3OnlineTargetedOptimization_v1,text_balanced_unseen_reader,all_allowed_online,,uncertainty_weighted_logit,inner_oof,target_sensitivity_policy,1.0,0.0,5903.5,4.714285714285714,0.6,0.7250000000000001,0.4583333333333333,0.277252796599363,useful
D3OnlineTargetedOptimization_v1,text_balanced_unseen_reader,all_allowed_online,,uncertainty_weighted_logit,inner_oof,target_specificity_policy,1.0,0.0,5903.5,4.714285714285714,0.6,0.7250000000000001,0.4583333333333333,0.277252796599363,useful
D3OnlineTargetedOptimization_v1,text_balanced_unseen_reader,all_allowed_online,,uncertainty_weighted_logit,inner_oof,coverage_constrained_policy,1.0,0.0,114.28571428571428,1.0,0.6,0.575,0.3825757575757575,0.3406898705383497,useful
D3OnlineTargetedOptimization_v1,text_balanced_unseen_reader,dfm_residual_plus_uncertainty_prefix,,beta_binomial_posterior,fixed_0_5,no_stop_all_evidence,1.0,0.0,5903.5,4.714285714285714,0.725,0.7000000000000001,0.525,0.2052278965516002,diagnostic
D3OnlineTargetedOptimization_v1,text_balanced_unseen_reader,dfm_residual_plus_uncertainty_prefix,,beta_binomial_posterior,fixed_0_5,fixed_0_5_at_each_prefix,1.0,0.0,50.0,1.0,0.475,0.475,0.3208333333333333,0.250435736576982,useful
D3OnlineTargetedOptimization_v1,text_balanced_unseen_reader,dfm_residual_plus_uncertainty_prefix,,beta_binomial_posterior,inner_oof,two_sided_confidence_policy,1.0,0.0,60.71428571428572,1.0,0.475,0.625,0.423051948051948,0.2509023115274836,useful
D3OnlineTargetedOptimization_v1,text_balanced_unseen_reader,dfm_residual_plus_uncertainty_prefix,,beta_binomial_posterior,inner_oof,inner_cv_balanced_accuracy_policy,1.0,0.0,5903.5,4.714285714285714,0.725,0.7000000000000001,0.525,0.2052278965516002,useful
D3OnlineTargetedOptimization_v1,text_balanced_unseen_reader,dfm_residual_plus_uncertainty_prefix,,beta_binomial_posterior,inner_oof,cost_sensitive_online_policy,1.0,0.0,60.71428571428572,1.0,0.475,0.625,0.423051948051948,0.2509023115274836,useful
D3OnlineTargetedOptimization_v1,text_balanced_unseen_reader,dfm_residual_plus_uncertainty_prefix,,beta_binomial_posterior,inner_oof,target_sensitivity_policy,1.0,0.0,5903.5,4.714285714285714,0.725,0.7000000000000001,0.525,0.2052278965516002,useful
D3OnlineTargetedOptimization_v1,text_balanced_unseen_reader,dfm_residual_plus_uncertainty_prefix,,beta_binomial_posterior,inner_oof,target_specificity_policy,1.0,0.0,5903.5,4.714285714285714,0.725,0.7000000000000001,0.525,0.2052278965516002,useful
D3OnlineTargetedOptimization_v1,text_balanced_unseen_reader,dfm_residual_plus_uncertainty_prefix,,beta_binomial_posterior,inner_oof,coverage_constrained_policy,0.9285714285714286,0.0714285714285714,65.38461538461539,1.0,0.35,0.3333333333333333,0.2218614718614718,0.2879799779582902,useful
D3OnlineTargetedOptimization_v1,text_balanced_unseen_reader,dfm_residual_plus_uncertainty_prefix,,entropy_weighted,fixed_0_5,no_stop_all_evidence,1.0,0.0,5903.5,4.714285714285714,0.725,0.7250000000000001,0.5,0.2109873142555382,diagnostic
D3OnlineTargetedOptimization_v1,text_balanced_unseen_reader,dfm_residual_plus_uncertainty_prefix,,entropy_weighted,fixed_0_5,fixed_0_5_at_each_prefix,1.0,0.0,50.0,1.0,0.475,0.475,0.3208333333333333,0.3742459870871523,useful
D3OnlineTargetedOptimization_v1,text_balanced_unseen_reader,dfm_residual_plus_uncertainty_prefix,,entropy_weighted,inner_oof,two_sided_confidence_policy,1.0,0.0,50.0,1.0,0.475,0.475,0.3208333333333333,0.3742459870871523,useful
D3OnlineTargetedOptimization_v1,text_balanced_unseen_reader,dfm_residual_plus_uncertainty_prefix,,entropy_weighted,inner_oof,inner_cv_balanced_accuracy_policy,1.0,0.0,5903.5,4.714285714285714,0.725,0.7250000000000001,0.5,0.2109873142555382,useful
D3OnlineTargetedOptimization_v1,text_balanced_unseen_reader,dfm_residual_plus_uncertainty_prefix,,entropy_weighted,inner_oof,cost_sensitive_online_policy,1.0,0.0,50.0,1.0,0.475,0.475,0.3208333333333333,0.3742459870871523,useful
D3OnlineTargetedOptimization_v1,text_balanced_unseen_reader,dfm_residual_plus_uncertainty_prefix,,entropy_weighted,inner_oof,target_sensitivity_policy,1.0,0.0,5903.5,4.714285714285714,0.725,0.7250000000000001,0.5,0.2109873142555382,useful
D3OnlineTargetedOptimization_v1,text_balanced_unseen_reader,dfm_residual_plus_uncertainty_prefix,,entropy_weighted,inner_oof,target_specificity_policy,1.0,0.0,5903.5,4.714285714285714,0.725,0.7250000000000001,0.5,0.2109873142555382,useful
D3OnlineTargetedOptimization_v1,text_balanced_unseen_reader,dfm_residual_plus_uncertainty_prefix,,entropy_weighted,inner_oof,coverage_constrained_policy,1.0,0.0,50.0,1.0,0.475,0.475,0.3208333333333333,0.3742459870871523,useful
D3OnlineTargetedOptimization_v1,text_balanced_unseen_reader,dfm_residual_plus_uncertainty_prefix,,learned_meta_aggregator,fixed_0_5,no_stop_all_evidence,1.0,0.0,5903.5,4.714285714285714,0.775,0.875,0.8125,0.1520671173244444,diagnostic
D3OnlineTargetedOptimization_v1,text_balanced_unseen_reader,dfm_residual_plus_uncertainty_prefix,,learned_meta_aggregator,fixed_0_5,fixed_0_5_at_each_prefix,1.0,0.0,50.0,1.0,0.475,0.475,0.3208333333333333,0.2947989402105289,useful
D3OnlineTargetedOptimization_v1,text_balanced_unseen_reader,dfm_residual_plus_uncertainty_prefix,,learned_meta_aggregator,inner_oof,two_sided_confidence_policy,1.0,0.0,277.92857142857144,1.0714285714285714,0.35,0.475,0.3208333333333333,0.3277065418351537,useful
D3OnlineTargetedOptimization_v1,text_balanced_unseen_reader,dfm_residual_plus_uncertainty_prefix,,learned_meta_aggregator,inner_oof,inner_cv_balanced_accuracy_policy,1.0,0.0,5903.5,4.714285714285714,0.775,0.875,0.8125,0.1520671173244444,useful
D3OnlineTargetedOptimization_v1,text_balanced_unseen_reader,dfm_residual_plus_uncertainty_prefix,,learned_meta_aggregator,inner_oof,cost_sensitive_online_policy,1.0,0.0,277.92857142857144,1.0714285714285714,0.35,0.475,0.3208333333333333,0.3277065418351537,useful
D3OnlineTargetedOptimization_v1,text_balanced_unseen_reader,dfm_residual_plus_uncertainty_prefix,,learned_meta_aggregator,inner_oof,target_sensitivity_policy,1.0,0.0,5903.5,4.714285714285714,0.775,0.875,0.8125,0.1520671173244444,useful
D3OnlineTargetedOptimization_v1,text_balanced_unseen_reader,dfm_residual_plus_uncertainty_prefix,,learned_meta_aggregator,inner_oof,target_specificity_policy,1.0,0.0,5903.5,4.714285714285714,0.775,0.875,0.8125,0.1520671173244444,useful
D3OnlineTargetedOptimization_v1,text_balanced_unseen_reader,dfm_residual_plus_uncertainty_prefix,,learned_meta_aggregator,inner_oof,coverage_constrained_policy,0.9285714285714286,0.0714285714285714,65.38461538461539,1.0,0.35,0.3999999999999999,0.2483164983164983,0.3236788656788664,useful
D3OnlineTargetedOptimization_v1,text_balanced_unseen_reader,dfm_residual_plus_uncertainty_prefix,,logit_mean,fixed_0_5,no_stop_all_evidence,1.0,0.0,5903.5,4.714285714285714,0.725,0.7,0.4909090909090909,0.2244460321913667,diagnostic
D3OnlineTargetedOptimization_v1,text_balanced_unseen_reader,dfm_residual_plus_uncertainty_prefix,,logit_mean,fixed_0_5,fixed_0_5_at_each_prefix,1.0,0.0,50.0,1.0,0.475,0.475,0.3208333333333333,0.3742459870871523,useful
D3OnlineTargetedOptimization_v1,text_balanced_unseen_reader,dfm_residual_plus_uncertainty_prefix,,logit_mean,inner_oof,two_sided_confidence_policy,1.0,0.0,50.0,1.0,0.475,0.475,0.3208333333333333,0.3742459870871523,useful
D3OnlineTargetedOptimization_v1,text_balanced_unseen_reader,dfm_residual_plus_uncertainty_prefix,,logit_mean,inner_oof,inner_cv_balanced_accuracy_policy,1.0,0.0,5903.5,4.714285714285714,0.725,0.7,0.4909090909090909,0.2244460321913667,useful
D3OnlineTargetedOptimization_v1,text_balanced_unseen_reader,dfm_residual_plus_uncertainty_prefix,,logit_mean,inner_oof,cost_sensitive_online_policy,1.0,0.0,50.0,1.0,0.475,0.475,0.3208333333333333,0.3742459870871523,useful
D3OnlineTargetedOptimization_v1,text_balanced_unseen_reader,dfm_residual_plus_uncertainty_prefix,,logit_mean,inner_oof,target_sensitivity_policy,1.0,0.0,5903.5,4.714285714285714,0.725,0.7,0.4909090909090909,0.2244460321913667,useful
D3OnlineTargetedOptimization_v1,text_balanced_unseen_reader,dfm_residual_plus_uncertainty_prefix,,logit_mean,inner_oof,target_specificity_policy,1.0,0.0,5903.5,4.714285714285714,0.725,0.7,0.4909090909090909,0.2244460321913667,useful
D3OnlineTargetedOptimization_v1,text_balanced_unseen_reader,dfm_residual_plus_uncertainty_prefix,,logit_mean,inner_oof,coverage_constrained_policy,1.0,0.0,50.0,1.0,0.475,0.475,0.3208333333333333,0.3742459870871523,useful
D3OnlineTargetedOptimization_v1,text_balanced_unseen_reader,dfm_residual_plus_uncertainty_prefix,,mean_probability,fixed_0_5,no_stop_all_evidence,1.0,0.0,5903.5,4.714285714285714,0.725,0.7000000000000001,0.525,0.2107401003935747,diagnostic
D3OnlineTargetedOptimization_v1,text_balanced_unseen_reader,dfm_residual_plus_uncertainty_prefix,,mean_probability,fixed_0_5,fixed_0_5_at_each_prefix,1.0,0.0,50.0,1.0,0.475,0.475,0.3208333333333333,0.3742459870871523,useful
D3OnlineTargetedOptimization_v1,text_balanced_unseen_reader,dfm_residual_plus_uncertainty_prefix,,mean_probability,inner_oof,two_sided_confidence_policy,1.0,0.0,50.0,1.0,0.475,0.475,0.3208333333333333,0.3742459870871523,useful
D3OnlineTargetedOptimization_v1,text_balanced_unseen_reader,dfm_residual_plus_uncertainty_prefix,,mean_probability,inner_oof,inner_cv_balanced_accuracy_policy,1.0,0.0,5903.5,4.714285714285714,0.725,0.7000000000000001,0.525,0.2107401003935747,useful
D3OnlineTargetedOptimization_v1,text_balanced_unseen_reader,dfm_residual_plus_uncertainty_prefix,,mean_probability,inner_oof,cost_sensitive_online_policy,1.0,0.0,50.0,1.0,0.475,0.475,0.3208333333333333,0.3742459870871523,useful
D3OnlineTargetedOptimization_v1,text_balanced_unseen_reader,dfm_residual_plus_uncertainty_prefix,,mean_probability,inner_oof,target_sensitivity_policy,1.0,0.0,5903.5,4.714285714285714,0.725,0.7000000000000001,0.525,0.2107401003935747,useful
D3OnlineTargetedOptimization_v1,text_balanced_unseen_reader,dfm_residual_plus_uncertainty_prefix,,mean_probability,inner_oof,target_specificity_policy,1.0,0.0,5903.5,4.714285714285714,0.725,0.7000000000000001,0.525,0.2107401003935747,useful
D3OnlineTargetedOptimization_v1,text_balanced_unseen_reader,dfm_residual_plus_uncertainty_prefix,,mean_probability,inner_oof,coverage_constrained_policy,1.0,0.0,50.0,1.0,0.475,0.475,0.3208333333333333,0.3742459870871523,useful
D3OnlineTargetedOptimization_v1,text_balanced_unseen_reader,dfm_residual_plus_uncertainty_prefix,,reliability_weighted_probability,fixed_0_5,no_stop_all_evidence,1.0,0.0,5903.5,4.714285714285714,0.725,0.725,0.5625,0.2077447271218832,diagnostic
D3OnlineTargetedOptimization_v1,text_balanced_unseen_reader,dfm_residual_plus_uncertainty_prefix,,reliability_weighted_probability,fixed_0_5,fixed_0_5_at_each_prefix,1.0,0.0,50.0,1.0,0.475,0.475,0.3208333333333333,0.3742459870871523,useful
D3OnlineTargetedOptimization_v1,text_balanced_unseen_reader,dfm_residual_plus_uncertainty_prefix,,reliability_weighted_probability,inner_oof,two_sided_confidence_policy,1.0,0.0,50.0,1.0,0.475,0.475,0.3208333333333333,0.3742459870871523,useful
D3OnlineTargetedOptimization_v1,text_balanced_unseen_reader,dfm_residual_plus_uncertainty_prefix,,reliability_weighted_probability,inner_oof,inner_cv_balanced_accuracy_policy,1.0,0.0,5903.5,4.714285714285714,0.725,0.725,0.5625,0.2077447271218832,useful
D3OnlineTargetedOptimization_v1,text_balanced_unseen_reader,dfm_residual_plus_uncertainty_prefix,,reliability_weighted_probability,inner_oof,cost_sensitive_online_policy,1.0,0.0,50.0,1.0,0.475,0.475,0.3208333333333333,0.3742459870871523,useful
D3OnlineTargetedOptimization_v1,text_balanced_unseen_reader,dfm_residual_plus_uncertainty_prefix,,reliability_weighted_probability,inner_oof,target_sensitivity_policy,1.0,0.0,5903.5,4.714285714285714,0.725,0.725,0.5625,0.2077447271218832,useful
D3OnlineTargetedOptimization_v1,text_balanced_unseen_reader,dfm_residual_plus_uncertainty_prefix,,reliability_weighted_probability,inner_oof,target_specificity_policy,1.0,0.0,5903.5,4.714285714285714,0.725,0.725,0.5625,0.2077447271218832,useful
D3OnlineTargetedOptimization_v1,text_balanced_unseen_reader,dfm_residual_plus_uncertainty_prefix,,reliability_weighted_probability,inner_oof,coverage_constrained_policy,1.0,0.0,50.0,1.0,0.475,0.475,0.3208333333333333,0.3742459870871523,useful
D3OnlineTargetedOptimization_v1,text_balanced_unseen_reader,dfm_residual_plus_uncertainty_prefix,,uncertainty_weighted_logit,fixed_0_5,no_stop_all_evidence,1.0,0.0,5903.5,4.714285714285714,0.725,0.725,0.4694444444444444,0.2425379585837985,diagnostic
D3OnlineTargetedOptimization_v1,text_balanced_unseen_reader,dfm_residual_plus_uncertainty_prefix,,uncertainty_weighted_logit,fixed_0_5,fixed_0_5_at_each_prefix,1.0,0.0,50.0,1.0,0.475,0.475,0.3208333333333333,0.3742459870871523,useful
D3OnlineTargetedOptimization_v1,text_balanced_unseen_reader,dfm_residual_plus_uncertainty_prefix,,uncertainty_weighted_logit,inner_oof,two_sided_confidence_policy,1.0,0.0,50.0,1.0,0.475,0.475,0.3208333333333333,0.3742459870871523,useful
D3OnlineTargetedOptimization_v1,text_balanced_unseen_reader,dfm_residual_plus_uncertainty_prefix,,uncertainty_weighted_logit,inner_oof,inner_cv_balanced_accuracy_policy,1.0,0.0,5903.5,4.714285714285714,0.725,0.725,0.4694444444444444,0.2425379585837985,useful
D3OnlineTargetedOptimization_v1,text_balanced_unseen_reader,dfm_residual_plus_uncertainty_prefix,,uncertainty_weighted_logit,inner_oof,cost_sensitive_online_policy,1.0,0.0,50.0,1.0,0.475,0.475,0.3208333333333333,0.3742459870871523,useful
D3OnlineTargetedOptimization_v1,text_balanced_unseen_reader,dfm_residual_plus_uncertainty_prefix,,uncertainty_weighted_logit,inner_oof,target_sensitivity_policy,1.0,0.0,5903.5,4.714285714285714,0.725,0.725,0.4694444444444444,0.2425379585837985,useful
D3OnlineTargetedOptimization_v1,text_balanced_unseen_reader,dfm_residual_plus_uncertainty_prefix,,uncertainty_weighted_logit,inner_oof,target_specificity_policy,1.0,0.0,5903.5,4.714285714285714,0.725,0.725,0.4694444444444444,0.2425379585837985,useful
D3OnlineTargetedOptimization_v1,text_balanced_unseen_reader,dfm_residual_plus_uncertainty_prefix,,uncertainty_weighted_logit,inner_oof,coverage_constrained_policy,1.0,0.0,50.0,1.0,0.475,0.475,0.3208333333333333,0.3742459870871523,useful
D3OnlineTargetedOptimization_v1,text_balanced_unseen_reader,all_allowed_online,,beta_binomial_posterior,fixed_0_5,no_stop_all_evidence,1.0,0.0,5463.5,3.928571428571429,0.9444444444444444,1.0,1.0,0.0590592495587541,diagnostic
D3OnlineTargetedOptimization_v1,text_balanced_unseen_reader,all_allowed_online,,beta_binomial_posterior,fixed_0_5,fixed_0_5_at_each_prefix,1.0,0.0,50.0,1.0,0.8888888888888888,0.8222222222222222,0.6961904761904762,0.199901802788806,useful
D3OnlineTargetedOptimization_v1,text_balanced_unseen_reader,all_allowed_online,,beta_binomial_posterior,inner_oof,two_sided_confidence_policy,0.7857142857142857,0.2142857142857143,339.3636363636364,1.0,1.0,1.0,1.0,0.0505681188918544,useful
D3OnlineTargetedOptimization_v1,text_balanced_unseen_reader,all_allowed_online,,beta_binomial_posterior,inner_oof,inner_cv_balanced_accuracy_policy,1.0,0.0,5463.5,3.928571428571429,0.9444444444444444,1.0,1.0,0.0590592495587541,useful
D3OnlineTargetedOptimization_v1,text_balanced_unseen_reader,all_allowed_online,,beta_binomial_posterior,inner_oof,cost_sensitive_online_policy,0.7857142857142857,0.2142857142857143,339.3636363636364,1.0,1.0,1.0,1.0,0.0505681188918544,useful
D3OnlineTargetedOptimization_v1,text_balanced_unseen_reader,all_allowed_online,,beta_binomial_posterior,inner_oof,target_sensitivity_policy,1.0,0.0,5463.5,3.928571428571429,0.9444444444444444,1.0,1.0,0.0590592495587541,useful
D3OnlineTargetedOptimization_v1,text_balanced_unseen_reader,all_allowed_online,,beta_binomial_posterior,inner_oof,target_specificity_policy,1.0,0.0,5463.5,3.928571428571429,0.9444444444444444,1.0,1.0,0.0590592495587541,useful
D3OnlineTargetedOptimization_v1,text_balanced_unseen_reader,all_allowed_online,,beta_binomial_posterior,inner_oof,coverage_constrained_policy,1.0,0.0,164.28571428571428,1.0,0.8888888888888888,0.8222222222222222,0.6961904761904762,0.1465897216735701,useful
D3OnlineTargetedOptimization_v1,text_balanced_unseen_reader,all_allowed_online,,entropy_weighted,fixed_0_5,no_stop_all_evidence,1.0,0.0,5463.5,3.928571428571429,0.9444444444444444,1.0,1.0,0.0650950074105669,diagnostic
D3OnlineTargetedOptimization_v1,text_balanced_unseen_reader,all_allowed_online,,entropy_weighted,fixed_0_5,fixed_0_5_at_each_prefix,1.0,0.0,50.0,1.0,0.8888888888888888,0.8222222222222222,0.6961904761904762,0.1998438991988692,useful
D3OnlineTargetedOptimization_v1,text_balanced_unseen_reader,all_allowed_online,,entropy_weighted,inner_oof,two_sided_confidence_policy,1.0,0.0,60.71428571428572,1.0,0.8888888888888888,0.8444444444444444,0.7295238095238095,0.1536390973045945,useful
D3OnlineTargetedOptimization_v1,text_balanced_unseen_reader,all_allowed_online,,entropy_weighted,inner_oof,inner_cv_balanced_accuracy_policy,1.0,0.0,5463.5,3.928571428571429,0.9444444444444444,1.0,1.0,0.0650950074105669,useful
D3OnlineTargetedOptimization_v1,text_balanced_unseen_reader,all_allowed_online,,entropy_weighted,inner_oof,cost_sensitive_online_policy,1.0,0.0,60.71428571428572,1.0,0.8888888888888888,0.8444444444444444,0.7295238095238095,0.1536390973045945,useful
D3OnlineTargetedOptimization_v1,text_balanced_unseen_reader,all_allowed_online,,entropy_weighted,inner_oof,target_sensitivity_policy,1.0,0.0,5463.5,3.928571428571429,0.9444444444444444,1.0,1.0,0.0650950074105669,useful
D3OnlineTargetedOptimization_v1,text_balanced_unseen_reader,all_allowed_online,,entropy_weighted,inner_oof,target_specificity_policy,1.0,0.0,5463.5,3.928571428571429,0.9444444444444444,1.0,1.0,0.0650950074105669,useful
D3OnlineTargetedOptimization_v1,text_balanced_unseen_reader,all_allowed_online,,entropy_weighted,inner_oof,coverage_constrained_policy,1.0,0.0,75.0,1.0,0.8888888888888888,0.8444444444444444,0.7295238095238095,0.1482101887289653,useful
D3OnlineTargetedOptimization_v1,text_balanced_unseen_reader,all_allowed_online,,learned_meta_aggregator,fixed_0_5,no_stop_all_evidence,1.0,0.0,5463.5,3.928571428571429,0.9,1.0,1.0,0.0833252909391282,diagnostic
D3OnlineTargetedOptimization_v1,text_balanced_unseen_reader,all_allowed_online,,learned_meta_aggregator,fixed_0_5,fixed_0_5_at_each_prefix,1.0,0.0,50.0,1.0,0.4888888888888889,0.8222222222222222,0.6961904761904762,0.225390041104298,useful
D3OnlineTargetedOptimization_v1,text_balanced_unseen_reader,all_allowed_online,,learned_meta_aggregator,inner_oof,two_sided_confidence_policy,1.0,0.0,103.57142857142856,1.0,0.7,0.8666666666666667,0.7961904761904761,0.1872529366705439,useful
D3OnlineTargetedOptimization_v1,text_balanced_unseen_reader,all_allowed_online,,learned_meta_aggregator,inner_oof,inner_cv_balanced_accuracy_policy,1.0,0.0,5463.5,3.928571428571429,0.9,1.0,1.0,0.0833252909391282,useful
D3OnlineTargetedOptimization_v1,text_balanced_unseen_reader,all_allowed_online,,learned_meta_aggregator,inner_oof,cost_sensitive_online_policy,1.0,0.0,103.57142857142856,1.0,0.7,0.8666666666666667,0.7961904761904761,0.1872529366705439,useful
D3OnlineTargetedOptimization_v1,text_balanced_unseen_reader,all_allowed_online,,learned_meta_aggregator,inner_oof,target_sensitivity_policy,1.0,0.0,5463.5,3.928571428571429,0.9,1.0,1.0,0.0833252909391282,useful
D3OnlineTargetedOptimization_v1,text_balanced_unseen_reader,all_allowed_online,,learned_meta_aggregator,inner_oof,target_specificity_policy,1.0,0.0,5463.5,3.928571428571429,0.9,1.0,1.0,0.0833252909391282,useful
D3OnlineTargetedOptimization_v1,text_balanced_unseen_reader,all_allowed_online,,learned_meta_aggregator,inner_oof,coverage_constrained_policy,1.0,0.0,103.57142857142856,1.0,0.7,0.8666666666666667,0.7961904761904761,0.1872529366705439,useful
D3OnlineTargetedOptimization_v1,text_balanced_unseen_reader,all_allowed_online,,logit_mean,fixed_0_5,no_stop_all_evidence,1.0,0.0,5463.5,3.928571428571429,0.8888888888888888,1.0,1.0,0.0564397779115147,diagnostic
